is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
0,100,2015,7,29,12,2,2,2,2,0,0,0,0,0,0,130.05,1,1
0,50,2015,7,29,12,2,3,2,0,0,0,0,0,0,0,123,0,0
1,47,2015,7,29,12,2,3,2,0,0,0,0,0,0,0,103.8,0,0
0,8,2015,7,29,12,2,3,2,2,0,0,0,0,0,0,196,0,1
0,34,2015,7,29,12,2,3,2,0,0,0,0,0,0,0,149.4,1,0
0,47,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,175.71,0,0
0,115,2015,7,29,13,2,5,2,0,1,0,0,0,1,0,119.7,0,2
1,79,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,100.86,0,1
0,91,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,100.86,0,0
0,98,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,82,0,3
0,109,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,73.8,0,1
0,0,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,117.9,1,0
0,98,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,82,0,3
0,0,2015,7,29,13,1,1,4,0,0,0,0,0,0,0,150,0,0
0,9,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,161,1,2
0,62,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,64,0,2
1,45,2015,7,29,13,1,1,2,0,0,0,0,0,0,0,123,0,0
0,42,2015,7,29,13,1,2,2,0,0,0,0,0,0,0,110,1,0
0,54,2015,7,29,13,1,2,2,0,0,0,0,0,0,0,88.2,1,1
0,51,2015,7,29,13,1,2,2,0,0,0,0,0,0,0,130,1,0
0,54,2015,7,29,13,1,2,2,0,0,0,0,0,0,0,88.2,0,1
0,58,2015,7,29,13,1,2,2,0,0,0,0,0,2,0,165,1,1
0,0,2015,7,29,13,1,3,1,0,0,0,0,0,0,0,114,0,0
1,60,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,79.5,0,0
1,321,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,132.8,0,1
0,40,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,120,0,2
1,51,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,79.5,0,0
0,38,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,120,0,0
1,75,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,144.2,0,1
0,101,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,107.2,0,0
1,42,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,120,0,0
0,40,2015,7,29,13,1,4,2,0,0,0,0,0,0,0,120,0,2
0,109,2015,7,29,13,1,4,3,0,0,0,0,0,0,0,163.8,0,1
1,81,2015,7,29,13,1,5,2,0,0,0,0,0,0,0,98.5,0,2
1,98,2015,7,29,13,1,5,2,0,0,0,0,0,0,0,130.5,0,0
0,32,2015,7,29,13,1,5,1,0,0,0,0,0,2,0,153,0,0
0,72,2015,7,29,13,1,5,2,0,0,0,0,0,0,0,98.5,0,2
0,115,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,119.7,0,2
0,118,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,184.6,0,1
0,81,2015,7,29,13,2,5,2,1,0,0,0,0,0,0,181.22,0,2
1,95,2015,7,29,13,2,5,2,0,0,0,0,0,0,0,100.86,0,1
0,16,2015,7,29,13,1,0,2,0,0,0,0,0,0,0,100.2,1,3
0,56,2015,7,29,13,1,3,2,0,0,0,0,0,1,0,134.25,1,0
0,88,2015,7,29,13,3,5,2,0,0,0,0,0,0,0,96.3,0,0
0,41,2015,7,29,13,3,6,2,0,0,0,0,0,0,0,83.09,0,2
1,40,2015,7,29,14,0,1,2,0,0,0,0,0,0,0,105.5,0,0
0,1,2015,7,29,14,0,1,1,0,0,0,0,0,0,0,134,0,0
0,1,2015,7,29,14,0,1,2,0,0,0,0,0,2,0,8,0,1
0,1,2015,7,29,14,0,2,2,0,0,0,0,0,1,0,146,1,1
1,76,2015,7,29,14,0,4,2,0,0,0,0,0,0,0,126,0,2
0,0,2015,7,29,14,0,4,2,0,0,0,0,0,0,0,111.15,0,1
0,49,2015,7,29,14,0,5,2,0,0,0,0,0,1,0,136.2,0,2
0,76,2015,7,29,14,0,5,2,0,0,0,0,0,0,0,101.8,0,0
0,73,2015,7,29,14,1,5,2,0,0,0,0,0,0,0,127,0,1
0,73,2015,7,29,14,1,5,2,1,0,0,0,0,0,0,161.5,0,2
0,317,2015,7,29,14,1,5,2,2,0,0,0,0,1,0,230.67,1,2
1,112,2015,7,29,14,2,5,1,0,0,0,0,0,0,0,65.7,0,1
0,6,2015,7,29,14,2,5,2,0,0,0,0,0,0,0,180,1,2
0,8,2015,7,29,14,2,5,2,0,0,0,0,0,1,0,168.57,0,1
1,96,2015,7,29,14,2,7,2,0,0,0,0,0,0,0,107.67,0,1
1,96,2015,7,29,14,2,7,2,0,0,0,0,0,0,0,96.9,0,1
0,99,2015,7,29,14,2,7,2,0,0,0,0,0,0,0,107,0,1
0,66,2015,7,29,14,2,9,2,0,0,0,0,0,0,0,73.41,0,0
0,38,2015,7,29,14,4,10,2,0,0,0,0,0,0,0,109.9,0,2
0,38,2015,7,29,14,4,10,2,0,0,0,0,0,1,0,109.9,0,2
0,113,2015,7,29,14,4,11,3,0,0,0,0,0,1,0,187.5,1,3
0,0,2015,7,29,14,0,1,1,0,0,0,0,0,0,0,134,0,0
1,62,2015,7,29,15,0,3,2,0,0,0,0,0,0,0,91.5,0,0
1,39,2015,7,29,15,0,3,2,0,0,0,0,0,0,0,132.44,0,0
0,37,2015,7,29,15,2,4,2,0,0,0,0,0,0,0,106.9,0,0
1,58,2015,7,29,15,2,5,2,0,0,0,0,0,0,0,131.86,0,0
0,37,2015,7,29,15,2,6,2,2,0,0,0,0,0,0,216.13,1,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,83,2015,7,29,15,2,7,2,2,0,0,0,0,0,0,190.33,0,1
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,1,0,0,0,0,0,1,0,94,0,0
1,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,0,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,98.75,0,0
0,57,2015,7,29,15,0,2,3,0,0,0,0,0,1,0,148.23,0,0
0,57,2015,7,29,15,0,2,1,0,0,0,0,0,1,0,94,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,3,0,0,0,0,0,1,0,148.23,0,0
0,57,2015,7,29,15,0,2,1,0,0,0,0,0,1,0,0,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,107,0,0
0,57,2015,7,29,15,0,2,2,0,0,0,0,0,0,0,98.75,0,0
1,66,2015,7,29,16,0,2,2,2,0,0,0,0,0,0,195,0,1
0,13,2015,7,29,16,0,2,2,0,0,0,0,0,0,0,120.6,0,1
0,50,2015,7,29,16,0,1,2,0,0,0,0,0,0,0,123.2,0,0
1,48,2015,7,29,16,0,1,1,0,0,0,0,0,0,0,112,0,0
1,0,2015,7,29,16,0,1,2,0,0,0,0,0,0,0,123.2,0,0
0,7,2015,7,29,16,0,1,2,2,0,0,0,0,1,0,169,1,1
0,0,2015,7,29,16,0,2,2,2,0,0,0,0,1,0,198,1,0
1,66,2015,7,29,16,0,2,2,0,0,0,0,0,0,0,103.5,0,1
0,13,2015,7,29,16,0,2,2,1,0,0,0,0,0,0,135.6,0,1
0,66,2015,7,29,16,0,2,2,0,0,0,0,0,0,0,103.5,0,1
0,10,2015,7,29,16,0,3,2,0,0,0,0,0,0,0,184,1,0
1,10,2015,7,29,16,0,3,2,0,0,0,0,0,0,0,134,0,0
1,58,2015,7,29,16,0,3,2,0,0,0,0,0,0,0,147,0,0
1,17,2015,7,29,16,0,3,2,0,0,0,0,0,0,0,151.33,0,0
0,19,2015,7,29,16,0,3,2,0,0,0,0,0,0,0,121.33,0,1
0,10,2015,7,29,16,2,3,2,0,0,0,0,0,0,0,150.2,0,1
1,12,2015,7,29,16,2,3,2,0,0,0,0,0,0,0,139,0,0
0,10,2015,7,29,16,2,3,1,0,0,0,0,0,1,0,150.2,0,1
0,63,2015,7,29,16,1,3,2,0,0,0,0,0,0,0,75.44,0,1
1,35,2015,7,29,16,1,3,2,0,0,0,0,0,0,0,135,0,0
0,113,2015,7,29,16,2,4,2,0,0,0,0,0,0,0,166,0,1
1,35,2015,7,29,16,2,4,2,0,0,0,0,0,0,0,135,0,0
0,68,2015,7,29,16,2,5,2,0,0,0,0,0,0,0,130,0,0
0,113,2015,7,29,16,2,6,2,0,0,0,0,0,1,0,96.3,0,0
0,21,2015,7,29,16,4,10,1,0,0,0,0,0,1,0,160,0,0
0,6,2015,7,29,17,0,0,2,0,0,0,0,0,0,0,0,0,1
0,7,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,127.25,0,1
0,17,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,164,0,2
0,1,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,144.5,0,0
0,2,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,112,0,0
1,15,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,134,0,1
1,7,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,127.25,0,1
0,11,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,155.5,1,0
1,6,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,110.5,0,1
0,1,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,144.5,0,0
0,1,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,144.5,0,0
0,48,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,123,0,0
0,15,2015,7,29,17,0,2,2,0,0,0,0,0,0,0,120.6,0,1
1,3,2015,7,29,17,0,2,1,0,0,0,0,0,0,0,107.6,0,0
1,23,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,120.6,0,1
0,53,2015,7,29,17,2,3,2,0,0,0,0,0,0,0,107,0,0
0,53,2015,7,29,17,2,3,2,1,0,0,0,0,0,0,133.75,1,0
0,94,2015,7,29,17,2,3,2,0,0,0,0,0,0,0,103.5,0,0
0,64,2015,7,29,17,2,3,1,0,0,0,0,0,0,0,84.8,0,1
0,53,2015,7,29,17,2,3,2,0,0,0,0,0,0,0,107,0,0
0,53,2015,7,29,17,2,3,1,0,0,0,0,0,0,0,107,1,0
0,64,2015,7,29,17,2,3,1,0,0,0,0,0,0,0,84.8,0,1
0,53,2015,7,29,17,2,3,2,0,0,0,0,0,0,0,107,1,0
0,24,2015,7,29,17,2,3,3,1,0,0,0,0,1,0,195,0,1
0,24,2015,7,29,17,2,4,2,0,0,0,0,0,0,0,164,0,0
0,23,2015,7,29,17,2,5,2,2,0,0,0,0,0,0,195,0,0
0,53,2015,7,29,17,2,5,2,0,0,0,0,0,1,0,125,0,2
1,23,2015,7,29,17,2,5,2,2,0,0,0,0,0,0,195,0,0
0,90,2015,7,29,17,2,5,2,0,0,0,0,0,1,0,132.3,0,3
0,79,2015,7,29,17,2,5,2,0,0,0,0,0,0,0,145,0,2
0,43,2015,7,29,17,2,5,2,0,0,0,0,0,0,0,92,0,0
0,90,2015,7,29,17,2,5,2,0,0,0,0,0,1,0,132.3,0,3
0,65,2015,7,29,17,2,6,2,0,0,0,0,0,0,0,147,0,2
0,65,2015,7,29,17,2,6,2,0,0,0,0,0,0,0,167,1,2
0,99,2015,7,29,17,2,6,3,0,0,0,0,0,0,0,210,0,1
0,25,2015,7,29,17,3,7,2,0,0,0,0,0,1,0,194.9,0,2
0,92,2015,7,29,17,1,2,2,0,0,0,0,0,3,0,103.5,1,3
0,91,2015,7,29,17,1,2,2,1,0,0,0,0,3,0,118.5,0,3
0,38,2015,7,29,17,1,2,2,1,0,0,0,0,1,0,192,0,1
0,6,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,128.27,0,0
0,38,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,135,0,0
0,13,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,126.3,0,2
1,32,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,154,0,0
0,315,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,96.3,0,0
0,8,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,126.3,0,2
1,0,2015,7,29,17,0,1,2,0,0,0,0,0,0,0,136,0,0
0,91,2015,7,29,17,1,2,2,1,0,0,0,0,4,0,118.5,0,3
0,3,2015,7,29,17,1,2,2,0,0,0,0,0,0,0,116.33,1,1
0,9,2015,7,29,17,2,2,3,0,0,0,0,0,0,0,164,0,1
0,19,2015,7,29,18,2,1,2,0,0,0,0,0,0,0,147.67,0,2
0,25,2015,7,29,18,2,4,2,0,0,0,0,0,0,0,145,0,0
0,108,2015,7,29,18,2,4,2,1,0,0,0,0,1,0,147,1,2
1,37,2015,7,29,18,2,4,2,2,0,0,0,0,0,0,168.3,0,0
0,45,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,167,0,0
0,64,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,137.75,1,1
0,44,2015,7,29,18,2,2,2,0,0,0,0,0,1,0,145,0,0
0,26,2015,7,29,18,2,2,2,0,0,0,0,0,0,0,132.6,1,0
1,96,2015,7,29,18,2,2,2,0,0,0,0,0,0,0,147,0,0
1,123,2015,7,29,18,2,2,2,0,1,0,0,0,1,0,157,0,2
1,42,2015,7,29,18,2,3,2,2,0,0,0,0,0,0,210,0,0
0,59,2015,7,29,18,2,3,2,0,0,0,0,0,0,0,132.5,0,0
0,28,2015,7,29,18,2,3,2,0,0,0,0,0,0,0,98.02,0,1
0,106,2015,7,29,18,2,3,2,1,1,0,0,0,0,0,126,0,2
0,1,2015,7,29,18,0,1,2,0,0,0,0,0,0,0,173,0,1
0,0,2015,7,29,18,0,1,2,2,0,0,0,0,0,0,249,0,0
0,4,2015,7,29,18,1,1,1,2,0,0,0,0,0,0,186.5,0,0
0,3,2015,7,29,18,2,1,1,0,0,0,0,0,0,0,95,0,1
0,73,2015,7,29,18,2,5,2,1,0,0,0,0,0,0,241.5,0,2
0,44,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,177,1,0
0,95,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,153.73,1,0
0,94,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,115,0,1
1,40,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,127.03,0,2
0,64,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,128.25,0,1
0,64,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,128.25,0,1
0,94,2015,7,29,18,2,5,2,0,0,0,0,0,0,0,115,0,1
0,57,2015,7,29,18,2,6,2,0,0,0,0,0,0,0,135,0,1
1,60,2015,7,29,18,2,6,2,0,0,0,0,0,0,0,167,0,0
0,57,2015,7,29,18,2,6,2,0,0,0,0,0,0,0,135,0,1
0,87,2015,7,29,18,4,10,2,0,0,0,0,0,0,0,124.5,0,0
0,0,2015,7,30,19,1,0,2,0,0,0,0,0,0,0,98,0,0
0,0,2015,7,30,19,1,0,2,0,0,0,0,0,0,0,98,1,0
0,6,2015,7,30,19,1,0,2,0,0,0,0,0,0,0,135,0,0
0,0,2015,7,30,19,1,0,2,0,0,0,0,0,0,0,88.2,0,0
0,19,2015,7,30,19,1,0,2,0,0,0,0,0,0,0,120.6,1,1
0,4,2015,7,30,19,2,0,2,0,0,0,0,0,0,0,154.5,1,2
1,59,2015,7,30,19,2,1,2,0,0,0,0,0,0,0,145,0,0
0,44,2015,7,30,19,2,2,2,0,0,0,0,0,0,0,92,0,0
1,37,2015,7,30,19,2,2,2,0,0,0,0,0,0,0,154,0,0
0,66,2015,7,30,19,2,3,2,0,0,0,0,0,0,0,115,0,1
1,38,2015,7,30,19,2,4,1,0,0,0,0,0,0,0,110.53,0,0
1,62,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,158.5,0,1
0,41,2015,7,30,19,2,5,2,2,0,0,0,0,0,0,131.37,0,1
1,60,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,117.71,0,0
0,104,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,123,0,1
1,62,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,158.5,0,1
0,117,2015,7,30,19,2,5,2,0,0,0,0,0,1,0,117.84,0,2
1,31,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,154,0,0
0,34,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,116.85,0,0
0,47,2015,7,30,19,2,4,2,1,0,0,0,0,0,0,129.16,0,1
1,24,2015,7,30,19,2,4,2,2,0,0,0,0,0,0,214,0,0
1,104,2015,7,30,19,2,4,2,0,0,0,0,0,0,0,115,0,2
0,104,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,123,0,1
0,32,2015,7,30,19,2,5,2,0,0,0,0,0,0,0,123,0,0
1,47,2015,7,30,19,3,5,2,2,0,0,0,0,0,0,195,0,0
0,29,2015,7,30,19,4,6,2,0,0,0,0,0,0,0,135.2,0,0
0,30,2015,7,30,19,4,10,2,0,0,0,0,0,0,0,123,0,2
0,123,2015,7,30,19,2,4,2,0,1,0,0,0,2,0,130.5,0,1
0,14,2015,7,30,20,1,0,1,0,0,0,0,0,0,0,123,0,0
1,118,2015,7,30,20,1,2,2,2,0,0,0,0,0,0,179.1,0,2
0,0,2015,7,30,20,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2015,7,30,20,0,0,2,0,0,0,0,0,0,0,0,0,1
0,79,2015,7,30,20,1,3,2,0,1,0,0,0,0,0,115,0,3
0,63,2015,7,30,20,1,3,2,0,0,0,0,0,0,0,115,0,0
0,68,2015,7,30,20,1,3,2,0,0,0,0,0,3,0,103.5,1,2
0,96,2015,7,30,20,1,3,2,0,0,0,0,0,0,0,157,1,0
1,41,2015,7,30,20,1,3,2,0,0,0,0,0,0,0,135,0,1
0,46,2015,7,30,20,1,3,2,0,0,0,0,0,0,0,111.65,0,0
1,41,2015,7,30,20,1,3,2,0,0,0,0,0,0,0,135,0,1
1,60,2015,7,30,20,1,4,2,2,0,0,0,0,0,0,195,0,0
0,41,2015,7,30,20,1,4,2,0,0,0,0,0,0,0,104,0,0
1,69,2015,7,30,20,1,4,2,0,0,0,0,0,0,0,135,0,0
1,41,2015,7,30,20,1,5,2,2,0,0,0,0,0,0,214,0,1
0,52,2015,7,30,20,1,5,2,0,0,0,0,0,0,0,133.17,0,0
1,41,2015,7,30,20,1,5,2,0,0,0,0,0,1,0,141.33,0,1
0,89,2015,7,30,20,2,5,2,0,0,0,0,0,0,0,121.01,0,1
1,28,2015,7,30,20,2,5,2,1,0,0,0,0,0,0,240.64,0,0
0,65,2015,7,30,20,2,5,2,2,0,0,0,0,0,0,167.5,0,0
0,82,2015,7,30,20,2,5,2,0,1,0,0,0,0,0,152.43,0,3
0,42,2015,7,30,20,2,5,2,0,0,0,0,0,0,0,148.34,0,0
0,62,2015,7,30,20,2,5,2,0,0,0,0,0,1,0,167,0,1
1,86,2015,7,30,20,2,5,2,1,0,0,0,0,1,0,172.93,0,1
1,118,2015,7,30,20,2,5,2,0,0,0,0,0,0,0,179.1,0,1
0,28,2015,7,30,20,2,5,2,1,0,0,0,0,0,0,192.5,0,1
1,52,2015,7,30,20,3,6,2,0,0,0,0,0,0,0,92,0,0
1,49,2015,7,30,20,3,6,2,0,0,0,0,0,0,0,111.2,0,0
0,39,2015,7,30,20,3,7,2,1,0,0,0,0,1,0,141.6,0,1
0,39,2015,7,30,20,3,7,2,0,0,0,0,0,0,0,141.6,0,1
0,39,2015,7,30,20,3,7,2,0,0,0,0,0,0,0,141.6,0,1
1,7,2015,7,30,20,3,8,2,0,0,0,0,0,0,0,200,0,0
1,7,2015,7,30,20,3,8,2,0,0,0,0,0,0,0,200,0,0
1,42,2015,7,30,21,0,2,2,0,0,0,0,0,0,0,157,0,0
0,5,2015,7,30,21,0,2,1,0,0,0,0,0,0,0,99.5,0,0
1,81,2015,7,30,21,0,3,2,0,0,0,0,0,0,0,115,0,2
1,63,2015,7,30,21,0,4,2,2,0,0,0,0,0,0,195,0,0
0,61,2015,7,30,21,0,4,2,0,0,0,0,0,0,0,103.5,0,0
0,8,2015,7,30,21,0,5,3,0,0,0,0,0,1,0,207,1,0
0,89,2015,7,30,21,1,5,3,0,0,0,0,0,0,0,163.33,1,1
0,57,2015,7,30,21,2,5,2,0,0,0,0,0,0,0,151.86,0,0
0,102,2015,7,30,21,2,5,3,0,0,0,0,0,0,0,95.57,0,1
0,108,2015,7,30,21,2,6,2,0,0,0,0,0,0,0,112.05,0,1
0,28,2015,7,30,21,2,7,2,1,0,0,0,0,0,0,160,0,1
0,29,2015,7,30,21,2,8,2,0,0,0,0,0,0,0,103.18,0,1
0,0,2015,7,30,22,0,1,2,0,0,0,0,0,0,0,153,1,0
1,96,2015,7,30,22,0,4,2,0,0,0,0,0,0,0,119.75,0,1
1,44,2015,7,30,22,0,4,2,0,0,0,0,0,0,0,135,0,1
0,44,2015,7,30,22,0,4,2,1,0,0,0,0,1,0,167.69,0,1
1,44,2015,7,30,22,0,4,2,2,0,0,0,0,0,0,195,0,1
1,44,2015,7,30,22,0,4,2,0,0,0,0,0,0,0,135,0,1
1,41,2015,7,30,22,1,4,2,0,0,0,0,0,0,0,178.4,0,0
0,16,2015,7,30,23,0,0,2,2,0,0,0,0,0,0,0,0,0
0,73,2015,7,30,23,0,0,2,0,0,0,0,0,1,0,0,0,1
0,3,2015,7,30,23,0,1,2,0,0,0,0,0,0,0,154,1,1
0,0,2015,7,30,23,0,1,2,0,0,0,0,0,0,0,134,0,0
1,55,2015,7,30,23,0,1,1,0,0,0,0,0,0,0,112,0,0
0,33,2015,7,30,23,0,3,2,0,0,0,0,0,1,0,194,1,1
1,19,2015,7,30,23,0,3,2,0,0,0,0,0,0,0,153,0,0
1,55,2015,7,30,23,0,3,2,0,0,0,0,0,0,0,135,0,0
0,33,2015,7,30,23,0,3,2,0,0,0,0,0,0,0,184,0,1
1,19,2015,7,30,23,1,3,2,2,0,0,0,0,0,0,210,0,0
1,19,2015,7,30,23,1,3,2,0,0,0,0,0,0,0,139,0,0
0,117,2015,7,30,23,2,3,2,0,0,0,0,0,0,0,101.46,1,0
1,72,2015,7,30,23,2,4,2,0,0,0,0,0,0,0,145,0,0
1,19,2015,7,30,23,1,3,2,0,0,0,0,0,0,0,173,0,0
0,34,2015,7,30,23,2,6,3,0,0,0,0,0,1,0,217.05,1,1
0,9,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,164,0,2
0,8,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,173,0,2
1,36,2015,7,30,24,0,1,2,0,0,0,0,0,0,0,112.5,0,0
0,22,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,153,0,2
0,22,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,173,0,2
0,22,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,153,0,2
0,36,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,134,0,0
0,22,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,153,0,2
1,22,2015,7,30,24,0,2,2,2,0,0,0,0,0,0,233,0,2
0,18,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,154,0,0
0,8,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,173,0,2
1,67,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,135,0,1
1,105,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,132.5,0,0
0,1,2015,7,30,24,1,2,3,0,0,0,0,0,2,0,222.67,0,0
1,67,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,135,0,1
0,39,2015,7,30,24,0,2,2,0,0,0,0,0,0,0,107,0,0
1,45,2015,7,30,24,1,2,2,0,0,0,0,0,0,0,127,0,0
1,45,2015,7,30,24,2,2,2,0,0,0,0,0,0,0,135,0,0
0,14,2015,7,30,24,2,2,2,0,0,0,0,0,0,0,149.7,1,1
1,53,2015,7,30,24,2,2,2,0,0,0,0,0,0,0,161.25,0,0
0,28,2015,7,30,24,2,2,2,0,0,0,0,0,0,0,107,0,0
0,55,2015,7,30,24,2,3,2,0,0,0,0,0,0,0,75.44,0,1
0,55,2015,7,30,24,2,3,2,0,0,0,0,0,0,0,75.44,0,1
0,25,2015,7,30,24,2,5,2,0,0,0,0,0,1,0,115,0,0
1,43,2015,7,30,24,2,5,2,0,0,0,0,0,0,0,159.2,0,1
1,109,2015,7,30,24,2,5,2,0,0,0,0,0,0,0,163.29,0,2
1,62,2015,7,30,24,2,6,2,2,0,0,0,0,0,0,210,0,0
0,25,2015,7,30,24,2,6,2,0,0,0,0,0,0,0,154,0,2
0,43,2015,7,30,24,2,7,2,0,0,0,0,0,0,0,166,0,0
0,35,2015,7,30,24,3,7,2,0,0,0,0,0,0,0,132.5,0,0
1,42,2015,7,30,24,3,7,2,0,0,0,0,0,0,0,107,0,0
1,312,2015,7,30,24,4,10,3,0,0,0,0,0,0,0,121.98,0,1
0,30,2015,7,30,25,0,0,2,1,0,0,0,0,0,0,0,0,0
0,47,2015,7,30,25,2,1,2,0,0,0,0,0,0,0,133,0,0
0,40,2015,7,30,25,0,1,2,0,0,0,0,0,0,0,107,0,0
0,11,2015,7,30,25,0,1,2,0,0,0,0,0,0,0,117.81,0,0
0,39,2015,7,30,25,0,1,2,0,0,0,0,0,0,0,107,0,0
1,39,2015,7,30,25,0,1,2,0,0,0,0,0,0,0,120.6,0,0
0,1,2015,7,30,25,1,1,2,0,0,0,0,0,0,0,147,0,0
1,12,2015,7,30,25,1,1,2,0,0,0,0,0,0,0,153,0,2
1,16,2015,7,30,25,1,1,2,0,0,0,0,0,0,0,153,0,1
1,16,2015,7,30,25,1,1,2,0,0,0,0,0,0,0,134,0,0
0,12,2015,7,30,25,1,1,2,0,0,0,0,0,0,0,153,0,1
0,51,2015,7,30,25,2,1,2,0,0,0,0,0,0,0,118,0,0
0,67,2015,7,30,25,2,2,2,0,0,0,0,0,1,0,134,0,1
0,52,2015,7,30,25,2,3,2,0,0,0,0,0,0,0,135,0,2
0,25,2015,7,30,25,2,3,2,1,0,0,0,0,0,0,158.77,0,2
0,94,2015,7,30,25,2,3,2,0,0,0,0,0,0,0,134,1,1
1,54,2015,7,30,25,2,3,2,0,0,0,0,0,0,0,134,0,0
0,33,2015,7,30,25,2,3,2,2,0,0,0,0,0,0,142.03,0,1
0,47,2015,7,30,25,2,3,2,2,0,0,0,0,1,0,240,0,0
0,43,2015,7,30,25,2,4,2,0,0,0,0,0,0,0,134,0,0
1,87,2015,7,30,25,2,4,2,0,0,0,0,0,0,0,134,0,3
0,54,2015,7,30,25,2,5,2,0,0,0,0,0,0,0,147,0,0
0,32,2015,7,30,25,2,5,2,0,0,0,0,0,0,0,176,1,0
