ID:,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,deposit,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
327,1,96,2015,7,23,0,2,1,0,0,0,0,0,0,0,0,68,0,1
328,1,132,2015,7,23,1,3,2,0,0,0,0,0,0,0,0,85,0,0
329,1,2,2015,7,23,1,3,1,0,0,0,0,0,0,0,0,17.6,0,0
330,1,132,2015,7,23,1,3,2,0,0,0,0,0,0,0,0,85,0,0
331,1,132,2015,7,23,1,3,2,0,0,0,0,0,0,0,0,85,0,0
332,1,2,2015,7,23,1,3,1,0,0,0,0,0,0,0,0,17.6,0,0
333,0,132,2015,7,23,2,5,0,0,0,0,0,0,4,0,0,0,0,0
334,1,85,2015,7,24,2,3,2,0,0,0,0,0,0,0,0,76.5,0,0
335,0,0,2015,7,24,0,1,2,0,0,0,0,0,0,0,0,0,0,0
336,0,0,2015,7,24,0,2,2,1,0,0,0,0,0,0,0,0,0,1
337,0,0,2015,7,24,0,2,2,1,0,0,0,0,1,0,0,0,0,2
338,0,0,2015,7,24,0,2,1,0,0,0,0,0,1,0,0,0,0,0
339,0,0,2015,7,24,0,2,1,0,0,0,0,0,0,0,0,0,0,1
340,0,15,2015,7,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0
341,0,84,2015,7,25,0,1,2,0,0,0,0,0,0,0,0,76.5,0,2
342,0,0,2015,7,25,0,1,2,1,0,0,0,0,0,0,0,0,0,1
343,0,15,2015,7,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0
344,0,84,2015,7,25,0,1,2,1,0,0,0,0,0,0,0,94,0,2
345,1,98,2015,7,25,1,1,3,0,0,0,0,0,0,0,0,124.25,0,1
346,1,124,2015,7,25,1,1,2,0,0,0,0,0,0,0,0,76.5,0,2
347,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
348,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
349,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
350,0,16,2015,7,25,2,1,1,0,0,0,0,0,2,0,0,63,0,0
351,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
352,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
353,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
354,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
355,0,16,2015,7,25,2,1,1,0,0,0,0,0,2,0,0,63,0,0
356,0,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
357,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
358,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
359,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
360,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
361,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
362,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
363,0,16,2015,7,25,2,1,1,0,0,0,0,0,2,0,0,63,0,0
364,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
365,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
366,0,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
367,0,110,2015,7,25,2,1,1,0,0,0,0,0,1,0,0,36.25,0,0
368,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
369,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
370,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
371,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
372,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
373,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
374,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
375,0,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
376,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
377,0,16,2015,7,25,2,1,3,0,0,0,0,0,1,0,0,124.7,0,0
378,0,16,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,86,0,0
379,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
380,1,110,2015,7,25,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
381,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,1
382,0,19,2015,7,25,2,2,1,0,0,0,0,0,0,0,0,0,0,0
383,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
384,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
385,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
386,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
387,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
388,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
389,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
390,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
391,0,19,2015,7,25,2,2,2,0,0,0,0,0,1,0,0,62,0,0
392,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
393,0,19,2015,7,25,2,2,1,0,0,0,0,0,0,0,0,0,0,0
394,0,2,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
395,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
396,0,16,2015,7,25,2,2,1,0,0,0,0,0,4,0,0,63,0,0
397,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
398,0,19,2015,7,25,2,2,1,0,0,0,0,0,1,0,0,60,0,0
399,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,1
400,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
401,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
402,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
403,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
404,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
405,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
406,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
407,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
408,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,1
409,0,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
410,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
411,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
412,1,19,2015,7,25,2,2,2,0,0,0,0,0,0,0,0,62,0,0
413,1,125,2015,7,26,1,0,2,0,0,0,0,0,0,0,0,85.5,0,0
414,0,0,2015,7,26,1,0,2,0,0,0,0,0,0,0,0,0,0,0
415,1,81,2015,7,26,2,1,2,0,0,0,0,0,0,0,0,76.5,0,1
416,0,5,2015,7,26,2,3,2,0,0,0,0,0,1,0,0,0,0,0
417,1,87,2015,7,26,2,3,2,0,0,0,0,0,0,0,0,58.9,0,0
418,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
419,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
420,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
421,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
422,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
423,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
424,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
425,0,25,2015,7,27,1,1,3,0,0,0,0,0,1,0,0,84,0,0
426,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
427,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
428,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
429,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
430,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
431,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
432,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
433,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
434,0,25,2015,7,27,1,1,1,0,0,0,0,0,1,0,0,60,0,0
435,0,25,2015,7,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0
436,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
437,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
438,1,89,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,76.5,0,0
439,0,25,2015,7,27,1,1,3,0,0,0,0,0,1,0,0,84,0,0
440,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
441,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
442,0,25,2015,7,27,1,1,1,0,0,0,0,0,0,0,0,60,0,0
443,0,25,2015,7,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0
444,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
445,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
446,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
447,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
448,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
449,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
450,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
451,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
452,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
453,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
454,0,25,2015,7,27,1,1,3,0,0,0,0,0,1,0,0,84,0,0
455,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
456,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
457,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
458,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
459,0,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
460,0,25,2015,7,27,1,1,1,0,0,0,0,0,0,0,0,60,0,0
461,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
462,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
463,1,25,2015,7,27,1,1,3,0,0,0,0,0,0,0,0,84,0,0
464,1,25,2015,7,27,1,1,2,0,0,0,0,0,0,0,0,62,0,0
465,1,27,2015,7,27,1,1,2,0,0,0,0,0,0,2,0,62,0,0
466,0,126,2015,7,27,1,2,2,0,0,0,0,0,0,0,0,85.5,1,1
467,0,0,2015,7,27,1,2,1,0,0,0,0,0,1,0,0,65,0,0
468,0,0,2015,7,27,1,2,2,0,0,0,0,0,1,0,0,75,0,0
469,0,126,2015,7,27,1,2,2,0,0,0,0,0,0,0,0,76.5,0,1
470,1,81,2015,7,27,1,2,2,0,0,0,0,0,0,0,0,76.5,0,1
471,0,114,2015,7,27,1,2,2,0,0,0,0,0,1,0,0,76.5,0,2
472,0,74,2015,7,27,3,7,2,1,0,0,0,0,0,0,0,69.4,0,0
473,0,74,2015,7,27,3,7,2,0,0,0,0,0,0,0,0,55.9,0,0
474,0,0,2015,7,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0
475,0,0,2015,7,28,0,0,2,0,0,0,0,0,2,0,0,0,0,0
476,0,1,2015,7,28,0,2,1,0,0,0,0,0,3,0,0,65,0,0
477,0,0,2015,7,28,0,2,2,0,0,0,0,0,0,0,0,0,0,0
478,0,0,2015,7,28,0,3,2,0,0,0,0,0,1,0,0,0,0,0
479,0,75,2015,7,28,0,3,2,1,0,0,0,0,0,0,0,91.38,0,0
480,0,69,2015,7,28,2,5,3,0,0,0,0,0,1,0,0,88.4,0,1
481,0,64,2015,7,28,2,5,2,0,0,0,0,0,0,0,0,88.4,0,1
482,0,2,2015,7,29,0,1,1,0,0,0,0,0,0,0,0,65,0,0
483,0,0,2015,7,29,0,1,2,0,0,0,0,0,0,0,0,0,0,2
484,0,122,2015,7,29,0,3,2,0,1,0,0,0,1,0,0,76.5,0,1
485,0,138,2015,7,29,0,3,2,0,0,0,0,0,0,0,0,58.9,0,0
486,0,122,2015,7,29,0,3,2,1,0,0,0,0,1,0,0,76.5,0,1
487,1,106,2015,7,29,2,5,2,1,0,0,0,0,0,0,0,106.75,0,2
488,0,115,2015,7,29,2,5,2,0,0,0,0,0,0,0,0,76.5,0,1
489,0,102,2015,7,29,2,5,2,0,0,0,0,0,0,0,0,46.66,0,0
490,0,2,2015,7,29,0,1,1,0,0,0,0,0,0,0,0,65,0,0
491,0,85,2015,7,30,0,3,2,0,0,0,0,0,0,0,0,76.5,0,1
492,1,115,2015,7,30,0,3,2,0,0,0,0,0,0,0,0,55.08,0,0
493,1,92,2015,7,31,0,1,2,0,0,0,0,0,0,0,0,76.5,0,1
494,0,100,2015,7,31,0,2,2,0,0,0,0,0,0,0,0,55.96,0,1
495,0,0,2015,7,31,2,2,2,0,0,0,0,0,0,0,0,36,0,0
496,0,78,2015,7,31,2,3,1,0,0,0,0,0,0,0,0,68,0,0
497,0,80,2015,7,31,2,7,2,1,0,0,0,0,0,0,0,75.79,0,1
498,0,80,2015,7,31,2,7,2,0,0,0,0,0,0,0,0,63.46,0,0
499,0,80,2015,7,31,2,7,2,0,0,0,0,0,0,0,0,63.46,0,0
500,1,130,2015,7,31,4,11,1,0,0,0,0,0,0,0,0,68,0,0
501,0,0,2015,8,1,0,1,2,0,0,0,0,0,0,0,0,75,0,0
502,0,117,2015,8,1,2,1,2,0,0,0,0,0,1,0,0,89.75,0,0
503,0,117,2015,8,1,2,1,1,0,0,0,0,0,1,0,0,72.5,0,0
504,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
505,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
506,1,130,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,76.5,0,1
507,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
508,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
509,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
510,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
511,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
512,1,130,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,85.5,0,1
513,0,117,2015,8,1,2,1,3,0,0,0,0,0,1,0,0,138.5,0,0
514,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
515,1,2,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
516,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
517,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
518,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
519,0,117,2015,8,1,2,1,1,0,0,0,0,0,1,0,0,72.5,0,0
520,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
521,1,2,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
522,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
523,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
524,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
525,0,117,2015,8,1,2,1,1,1,0,0,0,0,2,0,0,80.75,0,1
526,0,117,2015,8,1,2,1,1,0,0,0,0,0,1,0,0,72.5,0,0
527,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
528,1,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
529,1,2,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
530,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
531,0,117,2015,8,1,2,1,2,0,0,0,0,0,0,0,0,94.5,0,0
532,0,4,2015,8,1,2,1,1,0,0,0,0,0,0,0,0,36.25,0,0
533,0,135,2015,8,1,2,3,2,0,0,0,0,0,0,0,0,76.5,0,3
534,0,94,2015,8,1,2,4,2,0,0,0,0,0,0,0,0,76.5,0,0
535,0,2,2015,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
536,0,83,2015,8,2,2,1,2,0,0,0,0,0,0,0,0,76.5,0,1
537,0,0,2015,8,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
538,0,6,2015,8,3,1,0,1,2,0,0,0,0,0,0,0,75,1,1
539,0,0,2015,8,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
540,0,6,2015,8,3,1,0,2,0,0,0,0,0,0,0,0,75,0,1
541,1,2,2015,8,3,1,0,2,NA,0,0,0,0,0,0,0,12,0,1
542,1,76,2015,8,3,1,2,2,0,0,0,0,0,0,2,0,12,0,0
543,0,84,2015,8,3,1,2,2,0,0,0,0,0,0,0,0,85.5,1,1
544,0,7,2015,8,3,1,2,2,1,1,0,0,0,0,0,0,0,0,2
545,1,76,2015,8,3,1,2,2,0,0,0,0,0,0,2,0,12,0,0
546,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
547,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
548,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
549,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
550,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
551,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
552,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
553,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
554,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
555,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
556,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
557,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
558,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
559,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
560,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
561,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
562,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
563,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
564,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
565,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
566,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
567,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
568,0,3,2015,8,3,1,3,1,0,0,0,0,0,0,0,0,60,0,0
569,0,28,2015,8,3,1,3,3,0,0,0,0,0,1,0,0,84,0,0
570,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
571,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
572,0,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
573,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
574,0,28,2015,8,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
575,1,28,2015,8,3,1,3,2,0,0,0,0,0,0,0,0,62,0,0
576,0,111,2015,8,3,1,4,2,0,0,0,0,0,0,0,0,76.5,0,0
577,1,81,2015,8,3,5,12,2,0,0,0,0,0,0,0,0,76.5,0,1
578,1,77,2015,8,3,5,12,2,0,0,0,0,0,0,0,0,76.5,0,0
579,0,28,2015,8,3,1,3,3,0,0,0,0,0,1,0,0,84,0,0
580,0,28,2015,8,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0
581,0,0,2015,8,4,0,2,2,0,0,0,0,0,1,0,0,80,1,1
582,0,0,2015,8,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0
583,0,0,2015,8,4,0,2,2,0,0,0,0,0,1,0,0,80,1,1
584,1,0,2015,8,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
585,1,0,2015,8,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0
586,0,0,2015,8,4,0,1,2,0,0,0,0,0,0,0,0,90,0,0
587,1,1,2015,8,4,0,2,1,0,0,0,0,0,0,0,0,65,0,0
588,0,1,2015,8,4,1,5,2,0,0,0,0,0,0,0,0,80,0,2
589,0,34,2015,8,5,0,2,3,0,0,0,0,0,1,0,0,84,0,0
590,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
591,0,34,2015,8,5,0,2,3,0,0,0,0,0,1,0,0,84,0,0
592,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
593,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
594,0,0,2015,8,5,0,1,2,0,0,0,0,0,0,0,0,75,0,0
595,0,0,2015,8,5,0,1,2,0,0,0,0,0,0,0,0,75,0,0
596,0,1,2015,8,5,0,1,2,0,0,0,0,0,0,0,0,75,0,1
597,0,1,2015,8,5,0,1,2,0,0,0,0,0,1,0,0,75,0,1
598,0,0,2015,8,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
599,1,1,2015,8,5,0,1,1,0,0,0,0,0,0,0,0,6,0,0
600,1,1,2015,8,5,0,1,1,0,0,0,0,0,0,0,0,6,0,0
601,0,0,2015,8,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0
602,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
603,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
604,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
605,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
606,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
607,0,141,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,85.5,1,1
608,1,1,2015,8,5,0,2,2,NA,0,0,0,0,0,0,0,12,0,1
609,0,0,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,75,0,0
610,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
611,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
612,0,34,2015,8,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0
613,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
614,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
615,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
616,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
617,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
618,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
619,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
620,1,1,2015,8,5,0,2,3,NA,0,0,0,0,0,0,0,18,0,2
621,0,1,2015,8,5,0,2,3,0,0,0,0,0,0,0,0,105,0,2
622,0,1,2015,8,5,0,2,2,0,0,0,0,0,3,0,0,75,0,1
623,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
624,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
625,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
626,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
627,0,119,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,76.5,0,0
628,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
629,0,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
630,1,34,2015,8,5,0,2,2,0,0,0,0,0,0,0,0,62,0,0
631,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
632,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
633,0,12,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,60,0,0
634,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
635,0,135,2015,8,5,0,3,2,0,0,0,0,0,2,0,0,76.5,0,3
636,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
637,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
638,1,1,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,60,0,0
639,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
640,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
641,0,12,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,60,0,0
642,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
643,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
644,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
645,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
646,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
647,0,12,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0
648,0,7,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,61,0,0
649,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
650,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
651,0,0,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,90,0,2
652,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
653,0,12,2015,8,5,0,3,1,0,0,0,0,0,0,0,0,60,0,0
654,0,12,2015,8,5,0,3,3,0,0,0,0,0,0,0,0,90,0,0
655,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
656,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
657,0,7,2015,8,5,0,3,2,0,0,0,0,0,1,0,0,66,0,1
658,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
659,0,12,2015,8,5,0,3,2,0,0,0,0,0,0,0,0,65,0,0
